0.5,1,0.33333
0.66667,0,0.33333
0.66667,0.16667,0.33333
0.66667,0.33333,0.33333
0.66667,0.5,0.33333
0.66667,0.66667,0.33333
0.66667,0.83333,0.33333
0.66667,1,0.33333
0.83333,0,0.33333
0.83333,0.16667,0.33333
0.83333,0.33333,0.33333
0.83333,0.5,0.33333
0.83333,0.66667,0.33333
0.83333,0.83333,0.33333
0.83333,1,0.33333
1,0,0.33333
1,0.16667,0.33333
1,0.33333,0.33333
1,0.5,0.33333
1,0.66667,0.33333
1,0.83333,0.33333
1,1,0.33333
0,0.16667,0.5
0,0.33333,0.5
0,0.5,0.5
0,0.66667,0.5
0,0.83333,0.5
0,1,0.5
0.16667,0,0.5
0.16667,0.16667,0.5
0.16667,0.33333,0.5
0.16667,0.5,0.5
0.16667,0.66667,0.5
0.16667,0.83333,0.5
0.16667,1,0.5
0.33333,0,0.5
0.33333,0.16667,0.5
0.33333,0.33333,0.5
0.33333,0.5,0.5
0.33333,0.66667,0.5
0.33333,0.83333,0.5
0.33333,1,0.5
0.5,0,0.5
0.5,0.16667,0.5
0.5,0.33333,0.5
0.5,0.66667,0.5
0.5,0.83333,0.5
0.5,1,0.5
0.66667,0,0.5
0.66667,0.16667,0.5
0.66667,0.33333,0.5
0.66667,0.5,0.5
0.66667,0.66667,0.5
0.66667,0.83333,0.5
0.66667,1,0.5
0.83333,0,0.5
0.83333,0.16667,0.5
0.83333,0.33333,0.5
0.83333,0.5,0.5
0.83333,0.66667,0.5
0.83333,0.83333,0.5
0.83333,1,0.5
1,0,0.5
1,0.16667,0.5
1,0.33333,0.5
1,0.5,0.5
1,0.66667,0.5
1,0.83333,0.5
1,1,0.5
0,0.16667,0.66667
0,0.33333,0.66667
0,0.5,0.66667
0,0.66667,0.66667
0,0.83333,0.66667
0,1,0.66667
0.16667,0,0.66667
0.16667,0.16667,0.66667
0.16667,0.33333,0.66667
0.16667,0.5,0.66667
0.16667,0.66667,0.66667
0.16667,0.83333,0.66667
0.16667,1,0.66667
0.33333,0,0.66667
0.33333,0.16667,0.66667
0.33333,0.33333,0.66667
0.33333,0.5,0.66667
0.33333,0.66667,0.66667
0.33333,0.83333,0.66667
0.33333,1,0.66667
0.5,0,0.66667
0.5,0.16667,0.66667
0.5,0.33333,0.66667
0.5,0.5,0.66667
0.5,0.66667,0.66667
0.5,0.83333,0.66667
0.5,1,0.66667
0.66667,0,0.66667
0.66667,0.16667,0.66667
0.66667,0.33333,0.66667
0.66667,0.5,0.66667
0.66667,0.83333,0.66667
0.66667,1,0.66667
0.83333,0,0.66667
0.83333,0.16667,0.66667
0.83333,0.33333,0.66667
0.83333,0.5,0.66667
0.83333,0.66667,0.66667
0.83333,0.83333,0.66667
0.83333,1,0.66667
1,0,0.66667
1,0.16667,0.66667
1,0.33333,0.66667
1,0.5,0.66667
1,0.66667,0.66667
1,0.83333,0.66667
1,1,0.66667
0,0.16667,0.83333
0,0.33333,0.83333
0,0.5,0.83333
0,0.66667,0.83333
0,0.83333,0.83333
0,1,0.83333
0.16667,0,0.83333
0.16667,0.16667,0.83333
0.16667,0.33333,0.83333
0.16667,0.5,0.83333
0.16667,0.66667,0.83333
0.16667,0.83333,0.83333
0.16667,1,0.83333
0.33333,0,0.83333
0.33333,0.16667,0.83333
0.33333,0.33333,0.83333
0.33333,0.5,0.83333
0.33333,0.66667,0.83333
0.33333,0.83333,0.83333
0.33333,1,0.83333
0.5,0,0.83333
0.5,0.16667,0.83333
0.5,0.33333,0.83333
0.5,0.5,0.83333
0.5,0.66667,0.83333
0.5,0.83333,0.83333
0.5,1,0.83333
0.66667,0,0.83333
0.66667,0.16667,0.83333
0.66667,0.33333,0.83333
0.66667,0.5,0.83333
0.66667,0.66667,0.83333
0.66667,0.83333,0.83333
0.66667,1,0.83333
0.83333,0,0.83333
0.83333,0.16667,0.83333
0.83333,0.33333,0.83333
0.83333,0.5,0.83333
0.83333,0.66667,0.83333
0.83333,1,0.83333
1,0,0.83333
1,0.16667,0.83333
1,0.33333,0.83333
1,0.5,0.83333
1,0.66667,0.83333
1,0.83333,0.83333
1,1,0.83333
0,0.16667,1
0,0.33333,1
0,0.5,1
0,0.66667,1
0,0.83333,1
0,1,1
0.16667,0,1
0.16667,0.16667,1
0.16667,0.33333,1
0.16667,0.5,1
0.16667,0.66667,1
0.16667,0.83333,1
0.16667,1,1
0.33333,0,1
0.33333,0.16667,1
0.33333,0.33333,1
0.33333,0.5,1
0.33333,0.66667,1
0.33333,0.83333,1
0.33333,1,1
0.5,0,1
0.5,0.16667,1
0.5,0.33333,1
0.5,0.5,1
0.5,0.66667,1
0.5,0.83333,1
0.5,1,1
0.66667,0,1
0.66667,0.16667,1
0.66667,0.33333,1
0.66667,0.5,1
0.66667,0.66667,1
0.66667,0.83333,1
0.66667,1,1
0.83333,0,1
0.83333,0.16667,1
0.83333,0.33333,1
0.83333,0.5,1
0.83333,0.66667,1
0.83333,0.83333,1
0.83333,1,1
1,0,1
1,0.16667,1
1,0.33333,1
1,0.5,1
1,0.66667,1
1,0.83333,1
0.020833,0,0
0.041667,0,0
0.0625,0,0
0.083333,0,0
0.10417,0,0
0.125,0,0
0.14583,0,0
0.16667,0,0
0.1875,0,0
0.20833,0,0
0.22917,0,0
0.25,0,0
0.27083,0,0
0.29167,0,0
0.3125,0,0
0.33333,0,0
0.35417,0,0
0.375,0,0
0.39583,0,0
0.41667,0,0
0.4375,0,0
0.45833,0,0
0.47917,0,0
0.5,0,0
0.52083,0,0
0.54167,0,0
0.5625,0,0
0.58333,0,0
0.60417,0,0
0.625,0,0
0.64583,0,0
0.66667,0,0
0.6875,0,0
0.70833,0,0
0.72917,0,0
0.75,0,0
0.77083,0,0
0.79167,0,0
0.8125,0,0
0.83333,0,0
0.85417,0,0
0.875,0,0
0.89583,0,0
0.91667,0,0
0.9375,0,0
0.95833,0,0
0.97917,0,0
1,0,0
0,0.020833,0
0,0.041667,0
0,0.0625,0
0,0.083333,0
0,0.10417,0
0,0.125,0
0,0.14583,0
0,0.16667,0
0,0.1875,0
0,0.20833,0
0,0.22917,0
0,0.25,0
0,0.27083,0
0,0.29167,0
0,0.3125,0
0,0.33333,0
0,0.35417,0
0,0.375,0
0,0.39583,0
0,0.41667,0
0,0.4375,0
0,0.45833,0
0,0.47917,0
0,0.5,0
0,0.52083,0
0,0.54167,0
0,0.5625,0
0,0.58333,0
0,0.60417,0
0,0.625,0
0,0.64583,0
0,0.66667,0
0,0.6875,0
0,0.70833,0
0,0.72917,0
0,0.75,0
0,0.77083,0
0,0.79167,0
0,0.8125,0
0,0.83333,0
0,0.85417,0
0,0.875,0
0,0.89583,0
0,0.91667,0
0,0.9375,0
0,0.95833,0
0,0.97917,0
0,1,0
0,0,0.020833
0,0,0.041667
0,0,0.0625
0,0,0.083333
0,0,0.10417
0,0,0.125
0,0,0.14583
0,0,0.16667
0,0,0.1875
0,0,0.20833
0,0,0.22917
0,0,0.25
0,0,0.27083
0,0,0.29167
0,0,0.3125
0,0,0.33333
0,0,0.35417
0,0,0.375
0,0,0.39583
0,0,0.41667
0,0,0.4375
0,0,0.45833
0,0,0.47917
0,0,0.5
0,0,0.52083
0,0,0.54167
0,0,0.5625
0,0,0.58333
0,0,0.60417
0,0,0.625
0,0,0.64583
0,0,0.66667
0,0,0.6875
0,0,0.70833
0,0,0.72917
0,0,0.75
0,0,0.77083
0,0,0.79167
0,0,0.8125
0,0,0.83333
0,0,0.85417
0,0,0.875
0,0,0.89583
0,0,0.91667
0,0,0.9375
0,0,0.95833
0,0,0.97917
0,0,1
0,0,0
0.020408,0.020408,0.020408
0.040816,0.040816,0.040816
0.061224,0.061224,0.061224
0.081633,0.081633,0.081633
0.10204,0.10204,0.10204
0.12245,0.12245,0.12245
0.14286,0.14286,0.14286
0.16327,0.16327,0.16327
0.18367,0.18367,0.18367
0.20408,0.20408,0.20408
0.22449,0.22449,0.22449
0.2449,0.2449,0.2449
0.26531,0.26531,0.26531
0.28571,0.28571,0.28571
0.30612,0.30612,0.30612
0.32653,0.32653,0.32653
0.34694,0.34694,0.34694
0.36735,0.36735,0.36735
0.38776,0.38776,0.38776
0.40816,0.40816,0.40816
0.42857,0.42857,0.42857
0.44898,0.44898,0.44898
0.46939,0.46939,0.46939
0.4898,0.4898,0.4898
0.5102,0.5102,0.5102
0.53061,0.53061,0.53061
0.55102,0.55102,0.55102
0.57143,0.57143,0.57143
0.59184,0.59184,0.59184
0.61224,0.61224,0.61224
0.63265,0.63265,0.63265
0.65306,0.65306,0.65306
0.67347,0.67347,0.67347
0.69388,0.69388,0.69388
0.71429,0.71429,0.71429
0.73469,0.73469,0.73469
0.7551,0.7551,0.7551
0.77551,0.77551,0.77551
0.79592,0.79592,0.79592
0.81633,0.81633,0.81633
0.83673,0.83673,0.83673
0.85714,0.85714,0.85714
0.87755,0.87755,0.87755
0.89796,0.89796,0.89796
0.91837,0.91837,0.91837
0.93878,0.93878,0.93878
0.95918,0.95918,0.95918
0.97959,0.97959,0.97959
1,1,1
